baseMean,log2FoldChange,lfcSE,padj,id,gene_name,phase
182.864598160093,1.29958338709035,0.198554239339189,3.1186345662063e-10,NM_024645,ZMAT4,SvsG0G1
52.6731071746194,1.29850880377815,0.305735759225419,6.3754733726415e-05,NM_021101,CLDN1,SvsG0G1
82.6692536865644,1.29600688332002,0.295395088651773,3.50213120866964e-05,NR_015362,TSG1,SvsG0G1
630.784323552253,1.2952530458382,0.140505211794445,3.02389301249556e-19,NM_080668,CDCA5,SvsG0G1
14.4255468434878,1.29519682901169,0.443049006388641,0.007273681957507,NM_000370,TTPA,SvsG0G1
12.6853019997246,1.29490140239134,0.472644469067425,0.0122963513037686,NM_001143989,NBPF4,SvsG0G1
10.6015141804456,1.2946624827525,0.468277160815207,0.0114603769596736,NM_002457,MUC2,SvsG0G1
44.5063963680556,1.29351652206741,0.326314571133329,0.0002019419280129,NM_015985,ANGPT4,SvsG0G1
108.995300977116,1.29276851022194,0.230999601371086,9.07181144240928e-08,NM_025190,ANKRD36B,SvsG0G1
43.7923468981258,1.29232618180356,0.331233765367178,0.0002582825914069,NR_040005,LOC401074,SvsG0G1
98.1330265799772,1.29211081986825,0.267557219023036,4.69011969112283e-06,NM_003845,DYRK4,SvsG0G1
759.15529300999,1.29192494444611,0.123674782550318,2.04127696571328e-24,NM_003362,UNG,SvsG0G1
43.4835732157167,1.29064088435576,0.324716168643379,0.0001935501351039,NM_184087,TRIM55,SvsG0G1
2018.20744154495,1.29049640688152,0.0978223667435378,2.31366174345024e-38,NM_001048166,STIL,SvsG0G1
1097.27461812185,1.28993525195106,0.0834355703333648,2.4499575343856402e-52,NM_002035,KDSR,SvsG0G1
129.465478658481,1.28991645124452,0.240464580204253,3.18245103118931e-07,NM_001145248,FAM157A,SvsG0G1
1343.68527013515,1.28892902688176,0.0954562675222155,3.8580603998963e-40,NM_003258,TK1,SvsG0G1
844.316480235668,1.28877269617659,0.0899256107663072,4.20939910572776e-45,NM_001197113,IQCJ-SCHIP1,SvsG0G1
701.900687553971,1.28810738175733,0.0961733951961688,1.63984525273037e-39,NM_001261839,TTPAL,SvsG0G1
2476.58681929938,1.28808205275096,0.0638335071012083,1.3079170114149e-88,NM_153695,ZNF367,SvsG0G1
195.470062348805,1.28795615506596,0.180109952470794,5.32895533730008e-12,NM_020390,EIF5A2,SvsG0G1
1045.05232131183,1.28306090989853,0.138620787895941,2.15332801665903e-19,NM_145307,RTKN2,SvsG0G1
569.543507344373,1.28304404982974,0.120115921199277,1.7381191216917301e-25,NM_181581,DUS4L,SvsG0G1
133.752037345047,1.28284105939863,0.20451537839668,1.7432145539883502e-09,NM_001080397,SLC45A1,SvsG0G1
23.6645190219927,1.28152247466667,0.43910135655057,0.0073770044774624,NM_003652,CPZ,SvsG0G1
765.329670747661,1.28025933412724,0.124276312087382,8.91236515743513e-24,NR_049805,MIR548AP,SvsG0G1
139.816869108473,1.27989016766831,0.197999693810352,5.251719570454511e-10,NR_034140,LINC00612,SvsG0G1
464.050152541852,1.27988791152884,0.123558764942059,5.00128798801302e-24,NM_001199708,KIAA0895,SvsG0G1
2242.45120683115,1.27979294686735,0.0759290173373248,4.59723766695766e-62,NR_015453,NOP14-AS1,SvsG0G1
6.04088871334085,1.27951914035979,0.472025024631862,0.0133411900184462,NM_001184695,MEPE,SvsG0G1
750.107573671383,1.2770627804373,0.102880505607629,4.54410289942752e-34,NM_004852,ONECUT2,SvsG0G1
36.7011063276239,1.2765679273537,0.383478356545785,0.0020380015626572,NR_033928,LOC389641,SvsG0G1
348.233049584558,1.2755483118872,0.140689030195185,1.18666374548391e-18,NM_003916,AP1S2,SvsG0G1
529.520799577526,1.27450416136884,0.152424134548573,5.12517146337225e-16,NM_001164732,REEP1,SvsG0G1
1857.88736043667,1.27347004815365,0.0846648906608155,1.38366505527374e-49,NM_003999,OSMR,SvsG0G1
49.6121981330603,1.27324117186353,0.334645156023577,0.0003752342467199,NM_020747,ZNF608,SvsG0G1
1517.47882164626,1.27283204002869,0.0800662245652788,2.7110737840278897e-55,NM_022145,CENPK,SvsG0G1
20.5927278265502,1.27260609515044,0.427393487170606,0.00618585298072,NR_027046,LOC145474,SvsG0G1
70.2556259829255,1.27191644589235,0.272774215181803,1.02223636436928e-05,NM_080826,ISM1,SvsG0G1
18.2532529976374,1.27152879122506,0.421937110146332,0.005542037512216,NM_198282,TMEM173,SvsG0G1
11950.1944145836,1.27143633528696,0.0469973966702654,6.61358193040182e-159,NM_031935,HMCN1,SvsG0G1
1021.25806050894,1.27116095945265,0.0932180096152139,6.36933080172478e-41,NM_003826,NAPG,SvsG0G1
8878.02242937528,1.27076083114586,0.0380996581447703,3.02656243594661e-241,NM_003709,KLF7,SvsG0G1
239.673084956258,1.27046113195096,0.161032568355957,2.2432510432420802e-14,NM_052929,FHAD1,SvsG0G1
1984.32638315105,1.27038481551681,0.06962550730056,1.37633966909161e-72,NM_006367,CAP1,SvsG0G1
21.8256489327691,1.2695122868432,0.413990905368953,0.0047257622789936,NM_001256579,LOC388813,SvsG0G1
32.0039776095689,1.26922217306566,0.365964648453152,0.0012698729519442,NM_017549,EPDR1,SvsG0G1
1798.62145640448,1.26919360058536,0.0941786029527661,5.475205709112319e-40,NM_003304,TRPC1,SvsG0G1
171.62650341443,1.26877542972549,0.181033210079145,1.4284830134538798e-11,NM_017872,THG1L,SvsG0G1
9.84212684850609,1.26826123856193,0.473691212847468,0.0145934589742995,NR_037808,LOC150935,SvsG0G1
48.451484736386,1.26781197822447,0.366826506299026,0.0013243158785129,NM_001007593,SMPD1,SvsG0G1
1945.57116161035,1.26728019012551,0.07390513881364,3.27110840898652e-64,NM_000044,AR,SvsG0G1
153.699104713092,1.26656705387404,0.242008948033568,6.28602609661023e-07,NM_003890,FCGBP,SvsG0G1
10.6319068842815,1.26474726414725,0.47082781313283,0.0142469951587731,NM_004361,CDH7,SvsG0G1
11.9673278449434,1.26379999925967,0.476262230219357,0.0155794464156723,NM_018015,CXorf57,SvsG0G1
20.0395388015737,1.26316320234772,0.437468344946458,0.008050371979753,NM_003122,SPINK1,SvsG0G1
41.2814180174221,1.26153815796902,0.372440729329911,0.0016745880518376,NR_024440,LOC729609,SvsG0G1
204.195976956745,1.26037146242739,0.2078853960287,6.23260621350118e-09,NM_020459,PAIP2B,SvsG0G1
445.082573842607,1.25995153592107,0.123630269290751,2.7239273253827504e-23,NR_026913,LOC100133669,SvsG0G1
312.373329707936,1.25969184018047,0.187926185052059,1.11478115729738e-10,NM_201612,IKBIP,SvsG0G1
169.340428843273,1.2592300844419,0.259217375779141,4.08744766756977e-06,NM_032156,CAPRIN2,SvsG0G1
70.2934284674123,1.25875523476232,0.285891726253808,3.27335458169165e-05,NM_007226,NXPH2,SvsG0G1
986.959712074686,1.25870733862977,0.123604143809855,2.94823593245174e-23,NM_018392,C4orf21,SvsG0G1
163.764553769053,1.25820288968421,0.18782404516106,1.14608039859151e-10,NM_181306,MRPL52,SvsG0G1
1339.32134286463,1.25709477236704,0.103750100197229,1.65049272113194e-32,NM_173550,CCDC171,SvsG0G1
64.9574279747166,1.25658791439762,0.319761655817815,0.0002311478631238,NM_171998,RAB39B,SvsG0G1
2867.61423589611,1.25639439265876,0.101688711680098,9.21295515736635e-34,NM_183357,ADCY5,SvsG0G1
149.754971043868,1.25637132647554,0.202986477721295,2.9017178856112804e-09,NM_004684,SPARCL1,SvsG0G1
425.179990196403,1.25605966448263,0.124930645610244,1.0729632059158699e-22,NM_001546,ID4,SvsG0G1
255.143773997389,1.25558306224247,0.279868327471836,2.26507592838673e-05,NM_005868,BET1,SvsG0G1
493.064686500961,1.25540760063753,0.128109385973832,1.2921912953201001e-21,NM_153034,ZNF488,SvsG0G1
235.714258038697,1.25495104474067,0.178792993673482,1.3322366357419799e-11,NM_013358,PADI1,SvsG0G1
136.891935892442,1.25467742400617,0.252601335544096,2.39818530217977e-06,NM_144725,TTC23L,SvsG0G1
77.6282930387481,1.25388137598019,0.265413002276446,7.70957471547624e-06,NM_025225,PNPLA3,SvsG0G1
93.4513581301511,1.25371518098015,0.246653433674682,1.35246688395e-06,NM_001166119,LEF1,SvsG0G1
123.696377522731,1.25360586655211,0.207071785697254,6.57601235909923e-09,NM_033093,TRIM5,SvsG0G1
180.838844623777,1.25250538951956,0.183508997181272,4.9331588078977193e-11,NM_031414,STK31,SvsG0G1
19.3217403195334,1.25227168394866,0.464469314593478,0.013873601155085,NM_182504,WBSCR28,SvsG0G1
940.127763110555,1.25223087855553,0.137679527111193,9.21119669360508e-19,NM_003579,RAD54L,SvsG0G1
52.6351918158277,1.25001575822423,0.297320648150927,7.63206817628134e-05,NR_036494,LOC643201,SvsG0G1
506.367649554208,1.24915129673894,0.140835033606538,6.84085742345835e-18,NM_206831,DPH3,SvsG0G1
1311.74908564717,1.24853806578152,0.101016511171468,8.74899504962224e-34,NM_152385,C2orf63,SvsG0G1
12.1585309178636,1.24801214697675,0.46486762593624,0.0143019148974252,NM_001100396,C2orf73,SvsG0G1
170.584509149453,1.24788598647835,0.180352083146815,2.6190396591756598e-11,NM_138286,ZNF681,SvsG0G1
391.068156120598,1.2476408590183,0.138614681084004,2.14667734114318e-18,NM_016039,C14orf166,SvsG0G1
20.0165308404544,1.24758703527319,0.42412889163769,0.0068923338705382,NM_018935,PCDHB15,SvsG0G1
29.6989080057139,1.24747054322603,0.387014202344325,0.0028844961912215,NM_001167574,UPK3A,SvsG0G1
1425.71689440967,1.24739158084447,0.104792434003073,2.1002247279447803e-31,NM_000436,OXCT1,SvsG0G1
7.28128239864674,1.2472421495725,0.477757376762465,0.017458864352266,NR_038427,LOC100505624,SvsG0G1
5386.40020716729,1.24707997248958,0.0583249866796095,1.9913266430682e-99,NM_017760,NCAPG2,SvsG0G1
390.74892715079,1.24669373913504,0.137033538117136,9.014694461480161e-19,NM_033468,ZNF257,SvsG0G1
817.888666009183,1.24661832466861,0.094767566736132,3.78885495248253e-38,NM_014985,CEP152,SvsG0G1
585.848664920115,1.24607400457956,0.132692739236238,6.2618087157011e-20,NR_038300,LOC100507377,SvsG0G1
8423.09449798834,1.24567191201565,0.0383771062612789,1.7645817141008798e-228,NM_024503,HIVEP3,SvsG0G1
36.3581535759666,1.24366931157249,0.353058176195324,0.0010519967742884,NM_005725,TSPAN2,SvsG0G1
5775.16305487637,1.24256933611957,0.0692957838451752,3.95679869101377e-70,NM_018086,FIGN,SvsG0G1
309.582004154822,1.24247982435475,0.225799821085803,1.51476019590428e-07,NM_001007,RPS4X,SvsG0G1
120.921862186821,1.24241721846653,0.215433645206099,3.48066396554006e-08,NM_022726,ELOVL4,SvsG0G1
5674.22888286092,1.24228924903713,0.0451060507418054,1.12279289867262e-164,NM_005614,RHEB,SvsG0G1
109.209122905173,1.24210156003046,0.226967668985048,1.77863621428121e-07,NM_001008391,CCDC73,SvsG0G1
139.236031616796,1.24209590196908,0.225125307146967,1.39845817518534e-07,NM_000091,COL4A3,SvsG0G1
1067.20284136481,1.2420193249784,0.0976734283169059,1.0402690825790201e-35,NM_018186,C1orf112,SvsG0G1
97.4927101324163,1.24143991086461,0.240399721631571,8.94259592399796e-07,NM_005034,POLR2K,SvsG0G1
217.823794650216,1.2409376593523,0.188693668978797,2.54902747548183e-10,NM_001048249,C5orf43,SvsG0G1
22.6347006401204,1.24016640770813,0.435576714057378,0.0090567843971537,NM_207407,TMPRSS11F,SvsG0G1
1141.31646418701,1.23999064933665,0.0835151864026826,2.4317426039361002e-48,NM_032121,MAGT1,SvsG0G1
392.636374431872,1.23981518391188,0.138149373775455,2.7076363318912e-18,NM_016037,UTP11L,SvsG0G1
220.256663995149,1.23960969502958,0.223488054918223,1.19056821435202e-07,NM_018650,MARK1,SvsG0G1
31.5383560034285,1.23893318479285,0.390159619796702,0.0033610909288476,NM_020485,RHCE,SvsG0G1
423.858522341506,1.23889504800192,0.133961922037295,2.3106513013271804e-19,NM_030815,PDRG1,SvsG0G1
18.9204520153002,1.23804025724147,0.469865968884854,0.0163789937645081,NR_046602,ALDH1L1-AS1,SvsG0G1
3542.23683197674,1.23705742994381,0.0579168656050609,3.15960667718785e-99,NM_032410,HOOK3,SvsG0G1
20.0962111290859,1.23699862828499,0.443739444832556,0.0107387162043912,NM_001012502,C9orf117,SvsG0G1
156.273223492395,1.23659060784806,0.186436860783381,1.76728785734144e-10,NM_016454,EMC4,SvsG0G1
305.03949348973,1.23602564968824,0.141594774502881,2.3111461798074802e-17,NM_001145725,LYAR,SvsG0G1
22.1911450185594,1.23558258891106,0.454472834964836,0.013043758995671,NM_003500,ACOX2,SvsG0G1
67.2334987556952,1.2351518801521,0.368195883939525,0.0018690083745531,NM_001166692,C11orf91,SvsG0G1
78.5788456831063,1.23442139070412,0.268617430189745,1.38705637051714e-05,NM_181644,MFSD4,SvsG0G1
851.719833015892,1.23338571312057,0.0864280202423703,9.970146452337231e-45,NM_024670,SUV39H2,SvsG0G1
24.5925410547851,1.2329382610506,0.403771915808143,0.0049139494966739,NM_001204052,SLC25A27,SvsG0G1
1062.63624131933,1.23263332841953,0.0895197990429206,1.04611054539386e-41,NM_001010867,IBA57,SvsG0G1
67.9421795839451,1.2323360983596,0.294340795228754,8.20681758058251e-05,NM_001013620,ALG10B,SvsG0G1
3343.78192678486,1.23208669770245,0.0615163445869535,2.61634187843877e-87,NM_007110,TEP1,SvsG0G1
92.836956831018,1.23190487927318,0.238499174289861,8.88869248755628e-07,NM_021641,ADAM12,SvsG0G1
132.503141267744,1.23159426174696,0.26170100759333,8.38537188486925e-06,NM_001244752,ANKRD18B,SvsG0G1
1587.80820554961,1.22961219278014,0.099126613932305,5.04755779701997e-34,NM_006581,FUT9,SvsG0G1
367.311599419135,1.22927728309855,0.153075571754177,7.438169954270611e-15,NM_032175,UTP15,SvsG0G1
1415.48224267327,1.22926448489877,0.0739613727213734,2.2567400380007302e-60,NM_006283,TACC1,SvsG0G1
75.0294827470284,1.22883615630704,0.305325269767532,0.000158545638778,NM_001145903,C2,SvsG0G1
591.187972968888,1.22798886372498,0.113579749687457,4.34667152134218e-26,NM_001146322,GRAMD3,SvsG0G1
30.1986335672991,1.22789632935783,0.363215927739685,0.0017121681776233,NM_001185158,IL24,SvsG0G1
248.145492012975,1.22722162270464,0.150427650217728,2.6799810953588603e-15,NM_001136543,LYSMD1,SvsG0G1
165.199798980452,1.22712501998243,0.188566306825862,3.96172186228572e-10,NM_001830,CLCN4,SvsG0G1
1830.04807973722,1.22652472552219,0.0909614731612455,4.957695401127019e-40,NM_001955,EDN1,SvsG0G1
504.373738513549,1.22628567520283,0.112976821108599,2.75912559302519e-26,NM_032941,RECQL,SvsG0G1
379.524747750391,1.22627943238542,0.123703847744574,4.30727868437766e-22,NM_001242462,GHR,SvsG0G1
485.567843526499,1.22579425988942,0.124417066088547,7.761256262582579e-22,NM_005966,NAB1,SvsG0G1
6.54836308569155,1.22571374054404,0.475223213309564,0.018975643784425,NM_001178102,LOX,SvsG0G1
92.4922649260944,1.22377630362088,0.350303533770437,0.0011643714591189,NM_018969,GPR173,SvsG0G1
97.3014820215616,1.22362614037719,0.273494557699823,2.3927138595177e-05,NM_001256475,THEGL,SvsG0G1
1891.40107600099,1.22105851508685,0.100724956619973,1.5331701637589002e-32,NM_018706,DHTKD1,SvsG0G1
1098.7544328846,1.22069198117247,0.0905274635817645,4.950771223909759e-40,NM_133636,HELQ,SvsG0G1
23.0658291848325,1.21970219086961,0.394379237346807,0.0043572775340339,NM_001098173,PRDM7,SvsG0G1
258.653894052964,1.21903000717651,0.203460827758099,9.500775851159311e-09,NM_014157,CCDC113,SvsG0G1
38.6629843014451,1.21876503560665,0.407968992056199,0.0060046319723348,NM_198578,LRRK2,SvsG0G1
132.122235396793,1.21829963585524,0.229520045057439,4.2715618272331e-07,NM_153613,LPCAT4,SvsG0G1
324.845417101242,1.2180336288535,0.170568897602235,5.71414333244079e-12,NR_024361,FLJ10661,SvsG0G1
1573.17145324246,1.21784559989494,0.0734529393536817,4.40105234860504e-60,NM_001104558,ELOVL7,SvsG0G1
10.5862927905932,1.21780437689585,0.464238158260089,0.0168990329836088,NR_037596,FLJ14186,SvsG0G1
6338.18277178019,1.21713290130932,0.0520770428230499,1.07424249301882e-118,NM_004438,EPHA4,SvsG0G1
427.340524619289,1.21662317067292,0.117706310181936,6.297812007646e-24,NM_001134389,ZDHHC4,SvsG0G1
62.6421920377086,1.21646266710653,0.336727279812195,0.0007621556547463,NM_152517,TTC30B,SvsG0G1
7.58258350196884,1.21611794871947,0.476892900230419,0.0204758969354179,NM_012084,GLUD2,SvsG0G1
302.120035309309,1.21542419225516,0.144930787100235,4.17699899877035e-16,NM_014909,VASH1,SvsG0G1
480.543705411254,1.21541460362224,0.122435876266953,3.76226568004272e-22,NR_036592,LOC100506710,SvsG0G1
82.9181142518316,1.21532247782512,0.254096284419489,5.85452072461061e-06,NM_001199216,MAG,SvsG0G1
53.5821279325216,1.21473450846164,0.424264486335862,0.0086420285270585,NM_183378,OVCH1,SvsG0G1
375.966832346447,1.21467844676524,0.137533788168669,9.49496318995565e-18,NM_021927,GUF1,SvsG0G1
316.55733659721,1.21420198983957,0.152785939396537,1.43287990388532e-14,NM_014783,ARHGAP11A,SvsG0G1
150.665975570099,1.21371951155387,0.222302869319072,1.90760571460575e-07,NM_178013,PRIMA1,SvsG0G1
43.9378730789217,1.21357016572686,0.319777695322489,0.0003893692404815,NR_036538,LOC646903,SvsG0G1
470.726923097459,1.21309422880027,0.141442605411562,8.53294241155214e-17,NM_016548,GOLM1,SvsG0G1
1344.24786813652,1.21284892846158,0.0978347582101323,5.53278806588652e-34,NM_001033,RRM1,SvsG0G1
53.8604269097171,1.21149625703693,0.293354242141718,0.0001040670103159,NM_001008708,CHAC2,SvsG0G1
